,variable_name,variable,ground_truth,ground_truth_distribution_type,mean,std,temperature,variables_file,sysprompt_type,elicitation_protocol,model,convo_file_path,quartile_of_gt,ground_truth_percentile,approach,dataset,trial,a,b,difficulty,abs_error,ground_truth_log_prob,error_ratio,std_ratio
3089,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA",single_9,112807.69230769233,normal,120000.0,15000.0,high,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_o4-mini_base_temphigh_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-high/elicited_priors.json,2,31.579604332358723,o4-mini_base_direct_temphigh,glassdoor,0,,,,7192.307692307688,-0.27785935390370997,1.499191783378569,3.426960336306161
3090,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA",single_9,112807.69230769233,normal,115000.0,5000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,mean-variance,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-mean-variance-TEMP-0.5/elicited_priors.json,2,33.05258726388677,gpt-4o_base_mean-variance_temp0.5,glassdoor,0,,,,2192.307692307688,10.244006374600039,0.44623830547512344,1.827712179363286
3091,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA",single_9,112807.69230769233,normal,120000.0,5000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,base,mean-variance,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-mean-variance-TEMP-medium/elicited_priors.json,1,7.515157141005268,o4-mini_base_mean-variance_tempmedium,glassdoor,0,,,,7192.307692307688,1.407425821518175,1.5217148524246324,1.7363265703951216
3092,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA",single_9,112807.69230769233,normal,112998.73398306569,15890.701435072257,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,quantile,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-quantile-TEMP-0.5/elicited_priors.json,2,49.52039394835723,gpt-4o_base_quantile_temp0.5,glassdoor,0,,,,191.04167537337344,0.2607166549230798,0.4967675580194775,3.49446856657508
3093,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is in VA",single_9,112807.69230769233,normal,124999.9897067405,4540.061892456506,medium,~/openestimate/data/variables/glassdoor_variables.json,base,quantile,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-quantile-TEMP-medium/elicited_priors.json,1,0.3621161375255071,o4-mini_base_quantile_tempmedium,glassdoor,0,,,,12192.297399048184,-21.89582373397778,1.938954287802399,2.0964269350565976
3094,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,140000.0,15000.0,1.0,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_base_temp1.0_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-1.0/elicited_priors.json,1,7.354160996714105,gpt-4o_base_direct_temp1.0,glassdoor,0,,,,21748.671428571426,26.16636580391638,2.471977268554548,1.0098259800114333
3095,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,140000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,1,1.482003688799852,gpt-4o_base_direct_temp0.5,glassdoor,0,,,,21748.671428571426,20.377139752732962,2.1723275751531386,0.8415216500095278
3096,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,140000.0,10000.0,0.2,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_base_temp0.2_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.2/elicited_priors.json,1,1.482003688799852,gpt-4o_base_direct_temp0.2,glassdoor,0,,,,21748.671428571426,20.377139752732962,2.671743730822154,1.0098259800114333
3097,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,140000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_superforecaster_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,1,1.482003688799852,gpt-4o_superforecaster_direct_temp0.5,glassdoor,0,,,,21748.671428571426,20.377139752732962,2.771626961955957,1.0098259800114333
3098,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,130000.0,15000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,conservative,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_conservative_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,1,21.674169693834354,gpt-4o_conservative_direct_temp0.5,glassdoor,0,,,,11748.671428571426,30.910135586987394,2.1723275751531386,1.178130310013339
3099,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,150000.0,25000.0,low,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_o4-mini_base_templow_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-low/elicited_priors.json,1,10.205178034109963,o4-mini_base_direct_templow,glassdoor,0,,,,31748.671428571426,24.470667069369416,3.1711598864911696,1.4305868050161974
3100,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,140000.0,20000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_o4-mini_superforecaster_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,1,13.842262063665045,o4-mini_superforecaster_direct_tempmedium,glassdoor,0,,,,21748.671428571426,27.2636461130543,2.372094037420745,1.4305868050161974
3101,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,150000.0,10000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,1,0.07495255952273118,o4-mini_base_direct_tempmedium,glassdoor,0,,,,31748.671428571426,3.330924203462135,3.470809579892579,1.178130310013339
3102,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,130000.0,15000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,conservative,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_o4-mini_conservative_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-medium/elicited_priors.json,1,21.674169693834354,o4-mini_conservative_direct_tempmedium,glassdoor,0,,,,11748.671428571426,30.910135586987394,2.1723275751531386,1.0098259800114333
3103,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,160000.0,15000.0,high,~/openestimate/data/variables/glassdoor_variables.json,base,direct,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_o4-mini_base_temphigh_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-high/elicited_priors.json,1,0.26909094409884243,o4-mini_base_direct_temphigh,glassdoor,0,,,,41748.671428571426,8.181848187959625,2.372094037420745,1.0939781450123862
3104,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,150000.0,15000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,mean-variance,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-mean-variance-TEMP-0.5/elicited_priors.json,1,1.714783540022494,gpt-4o_base_mean-variance_temp0.5,glassdoor,0,,,,31748.671428571426,18.59027000424046,2.771626961955957,1.0098259800114333
3105,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,150000.0,15000.0,medium,~/openestimate/data/variables/glassdoor_variables.json,base,mean-variance,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-mean-variance-TEMP-medium/elicited_priors.json,1,1.714783540022494,o4-mini_base_mean-variance_tempmedium,glassdoor,0,,,,31748.671428571426,18.59027000424046,3.0712766553573663,1.0098259800114333
3106,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,151999.99869698248,20143.02887000124,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,quantile,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-quantile-TEMP-0.5/elicited_priors.json,1,4.692282901741189,gpt-4o_base_quantile_temp0.5,glassdoor,0,,,,33748.67012555391,22.04157873639387,3.0912459799534635,1.5471084064726242
3107,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is not public, the company has $10+ billion (USD) revenue, and the company has 10000+ Employees",triple_0,118251.32857142856,normal,169000.1397153383,12341.62262999521,medium,~/openestimate/data/variables/glassdoor_variables.json,base,quantile,o4-mini,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_o4-mini_base_tempmedium_experts-VARIABLES-glassdoor_variables-PROTOCOL-quantile-TEMP-medium/elicited_priors.json,1,0.0019611909526872796,o4-mini_base_quantile_tempmedium,glassdoor,0,,,,50748.81114390973,-19.768917904680798,3.191138785434021,1.0816225894373528
3108,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees, and the company is public",triple_1,139448.54430379748,normal,130000.0,15000.0,1.0,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_base_temp1.0_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-1.0/elicited_priors.json,3,73.56209598316987,gpt-4o_base_direct_temp1.0,glassdoor,0,,,,9448.544303797476,4.938704050100472,0.5724807649684419,1.0595053270703254
3109,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees, and the company is public",triple_1,139448.54430379748,normal,130000.0,10000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_base_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,4,82.76334005269482,gpt-4o_base_direct_temp0.5,glassdoor,0,,,,9448.544303797476,6.333465532279108,0.7134413004282523,0.7567895193359467
3110,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees, and the company is public",triple_1,139448.54430379748,normal,140000.0,10000.0,0.2,~/openestimate/data/variables/glassdoor_variables.json,base,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_base_temp0.2_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.2/elicited_priors.json,2,47.80112460235928,gpt-4o_base_direct_temp0.2,glassdoor,0,,,,551.4556962025235,10.273455760542141,0.482053942760002,0.7567895193359467
3111,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company has $10+ billion (USD) revenue, the company has 10000+ Employees, and the company is public",triple_1,139448.54430379748,normal,150000.0,15000.0,0.5,~/openestimate/data/variables/glassdoor_variables.json,superforecaster,direct,gpt-4o,/Users/marzoev/openestimate/experiments/glassdoor/ablations/glassdoor/ablations/trial_0_results/EXPERTS-glassdoor_gpt-4o_superforecaster_temp0.5_experts-VARIABLES-glassdoor_variables-PROTOCOL-direct-TEMP-0.5/elicited_priors.json,1,24.089378977984616,gpt-4o_superforecaster_direct_temp0.5,glassdoor,0,,,,10551.455696202524,4.504558524737251,0.8238146771152269,0.9081474232031361
