approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
statistical_baseline_n10,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,128780.20475559145,128780.20475559145,128780.20475559145
statistical_baseline_n10,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,105549.15969587862,105549.15969587862,105549.15969587862
statistical_baseline_n10,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,119660.7486579443,119660.7486579443,119660.7486579443
statistical_baseline_n10,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,113395.71058115152,113395.71058115152,113395.71058115152
statistical_baseline_n10,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,113291.17831092539,113291.17831092539,113291.17831092539
statistical_baseline_n10,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,120189.69222860747,120189.69222860747,120189.69222860747
statistical_baseline_n10,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,117835.09367135228,117835.09367135228,117835.09367135228
statistical_baseline_n10,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,117925.13587524516,117925.13587524516,117925.13587524516
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,118265.1342086872,118265.1342086872,118265.1342086872
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,115163.61225551876,115163.61225551876,115163.61225551876
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,111313.04181833669,111313.04181833669,111313.04181833669
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,114295.96546292074,114295.96546292074,114295.96546292074
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,122030.80341719215,122030.80341719215,122030.80341719215
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,119190.38918690433,119190.38918690433,119190.38918690433
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,118841.70049237998,118841.70049237998,118841.70049237998
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,119650.47507267153,119650.47507267153,119650.47507267153
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,118264.89844612358,118264.89844612358,118264.89844612358
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,120580.51025505277,120580.51025505277,120580.51025505277
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,124067.03423908277,124067.03423908277,124067.03423908277
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,118306.65209472725,118306.65209472725,118306.65209472725
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,118191.90239441195,118191.90239441195,118191.90239441195
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,112087.72550338914,112087.72550338914,112087.72550338914
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,114461.12584140936,114461.12584140936,114461.12584140936
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,120726.1721472155,120726.1721472155,120726.1721472155
statistical_baseline_n20,double_7,"The average midpoint of the posted salary range (in dollars) for data science and adjacent jobs in the US, given the company is public, the company has 1001 to 5000 Employees",gaussian,118237.36842105263,116035.65407377217,116035.65407377217,116035.65407377217
