approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,13.06666665921015,13.06666665921015,13.06666665921015
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,10.63333332985391,10.63333332985391,10.63333332985391
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,11.733333327688467,11.733333327688467,11.733333327688467
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,10.666666660393876,10.666666660393876,10.666666660393876
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,10.533333330848091,10.533333330848091,10.533333330848091
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,13.699999983294676,13.699999983294676,13.699999983294676
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,9.266666664475753,9.266666664475753,9.266666664475753
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,23.299999693334982,23.299999693334982,23.299999693334982
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,15.966666640465426,15.966666640465426,15.966666640465426
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,15.63333331887603,15.63333331887603,15.63333331887603
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,9.49999999764664,9.49999999764664,9.49999999764664
statistical_baseline_n30,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,9.866666662499131,9.866666662499131,9.866666662499131
statistical_baseline_nALL,medium_6,The average number of employees for venture-backed companies that are technology companies and have raised no more than 2 million USD.,gaussian,21.63714593044102,21.637145874707457,21.637145874707457,21.637145874707457
statistical_baseline_n5,medium_7,The average total raised in millions USD for venture-backed companies that have between 18 and 45 employees and are based in the United States.,gaussian,20.566884904086738,12.301999968703011,12.301999968703011,12.301999968703011
statistical_baseline_n5,medium_7,The average total raised in millions USD for venture-backed companies that have between 18 and 45 employees and are based in the United States.,gaussian,20.566884904086738,19.58599985358571,19.58599985358571,19.58599985358571
statistical_baseline_n5,medium_7,The average total raised in millions USD for venture-backed companies that have between 18 and 45 employees and are based in the United States.,gaussian,20.566884904086738,73.09799179946297,73.09799179946297,73.09799179946297
statistical_baseline_n5,medium_7,The average total raised in millions USD for venture-backed companies that have between 18 and 45 employees and are based in the United States.,gaussian,20.566884904086738,8.22199999521088,8.22199999521088,8.22199999521088
statistical_baseline_n5,medium_7,The average total raised in millions USD for venture-backed companies that have between 18 and 45 employees and are based in the United States.,gaussian,20.566884904086738,15.57799998253049,15.57799998253049,15.57799998253049
statistical_baseline_n5,medium_7,The average total raised in millions USD for venture-backed companies that have between 18 and 45 employees and are based in the United States.,gaussian,20.566884904086738,8.911999986091118,8.911999986091118,8.911999986091118
statistical_baseline_n5,medium_7,The average total raised in millions USD for venture-backed companies that have between 18 and 45 employees and are based in the United States.,gaussian,20.566884904086738,16.79799992735186,16.79799992735186,16.79799992735186
